"Link","Type","Title","Description","By","Country","Rating","Categories","Colors"
"https://www.awwwards.com/sites/rick-and-morty","Day","Rick and Morty","An interactive experience direct from the Rick and Morty universe. Watch episodes, view art, and travel to other worlds with easter eggs scattered through the site.","Active Theory ","United States",7.47,"Art & Illustration,Games & Entertainment,Web & Interactive,Animation,Transitions,Gallery,Illustration,Social Integration,Interaction Design,WebGL","Blue,Green,Yellow"
"https://www.awwwards.com/sites/lyft-cities-talk-back","Day","Lyft - Cities Talk Back","Many Lyft drivers are immigrants or from immigrant families — all living in a nation founded by immigrants. We partnered with Lyft and Even/Odd Films to tell some of their stories.","Hello Monday ","United States",7.57,"Web & Interactive,Video,Gallery,Storytelling,Photo & Video,WebGL","Black,Red,White"
"https://www.awwwards.com/sites/cher-ami-studio","Day","Cher Ami","We are a creative & digital studio. We connect brands with their audiences by creating touching engaging and rewarding experiences.","cher ami","France",7.66,"Design Agencies,Web & Interactive,Clean,Portfolio,Gestures / Interaction,HTML5,WebGL,React","Blue"
"https://www.awwwards.com/sites/poolside-fm","Day","Poolside FM","Super-summer music website inspired by a '90s OS","Poolside FM Team ","United Kingdom",7.45,"Music & Sound,Retro,Unusual Navigation,Video,Sound-Audio,Interaction Design,CSS Framework,HTML5,Shopify,YouTube API,Vue.js","Green,Pink,White"
"https://www.awwwards.com/sites/bamboo-crowd","Day","Bamboo Crowd","We are Bamboo Crowd, the leading recruitment consultancy for the innovation industry. We hire Thinkers, Makers and Leaders who bring innovation to life.","Locomotive","Canada",7.42,"Magazine / Newspaper / Blog,Business & Corporate,Technology,Animation,Clean,Scrolling,Content architecture,Copy design,UI design,CSS3,HTML5,Apache,CloudFlare,Typekit","Black,Red,White"
"https://www.awwwards.com/sites/drink-cann","Day","Drink Cann","We’re Cann, the first cannabis-infused social tonic. Award-winning flavor with light THC & CBD for a blended buzz. Let’s be buds.","Numbered.studio","France",7.57,"Food & Drink,Animation,Colorful,Parallax,Scrolling","Blue,Pink,Yellow"
"https://www.awwwards.com/sites/sally","Day","Sally","Sally is a company based in New York. They offer vehicles for rent to professional drivers working at Uber, Lyft, Via and Juno.","Red Collar ","United States",7.42,"Business & Corporate,Promotional,Startups,Animation,Clean,Typography,Transitions,3D,Microinteractions,WebGL,GSAP (Greensock),Three.js,GLSL","Black,Red,White"
"https://www.awwwards.com/sites/once-upon-a-time-in-hollywood","Day","Once Upon a Time in Hollywood","A web and print experience structured in the style of a 1969 lifestyle magazine. Fans were able to dig deeper into Taratino's world.","Watson Design Group Inc. ","United States",8.06,"Film & TV,Mobile & Apps,Promotional,Graphic design,Copy design,HTML5,jQuery,WebGL,PHP,Three.js","Black,Orange,Silver"
"https://www.awwwards.com/sites/firstborn-innovation-company","Day","Firstborn.com","Firstborn is a creative innovation company. We shape modern brands for a connected future.","Firstborn ","United States",7.57,"Design Agencies,Technology,Web & Interactive,Clean,Portfolio,Scrolling,Filters and Effects,HTML5,WebGL,Three.js,React","Red,White"
"https://www.awwwards.com/sites/gucci-marmont","Day","Gucci Marmont","Inspired by Flemish paintings from the Renaissance period, photographer Julia Hetta captures the GG Marmont line.","Gucci","Italy",7.71,"Fashion,Mobile & Apps,Music & Sound,Horizontal Layout,Scrolling,3D,Filters and Effects,WebGL,Three.js,GLSL","Black,Blue,Brown"
"https://www.awwwards.com/sites/akufen-studio","Day","AKUFEN","Akufen is a studio that guides brands in the expression of their identity and creates powerful interactive experiences.","Akufen","Canada",7.56,"Design Agencies,Web & Interactive,Animation,Infinite Scroll,Portfolio,Transitions,3D,Project Page,CSS,HTML5,WebGL,GSAP Animation,Three.js,GLSL","Black,White"
"https://www.awwwards.com/sites/the-cool-club-x-fwa","Day","The Cool Club x FWA","The Cool Club collaborated with FWA on a limited edition deck of 54 of the coolest websites in history, as featured in ‘Web Design, The Evolution of the Digital World 1990-today’","Wonderland.","Netherlands",7.71,"Art & Illustration,Games & Entertainment,Web & Interactive,Animation,Infinite Scroll,Scrolling,Illustration,3D,Interaction Design,WebGL,Three.js","Blue,Pink,Yellow"
"https://www.awwwards.com/sites/11-mirrors","Day","11 Mirrors","11 Mirrors is a boutique design hotel with an exceptional style. In this case, we present the hotel through the eleven reflections of an accomplished personality.","Vintage","Ukraine",7.24,"Hotel / Restaurant,Animation,Big Background Images,Infinite Scroll,Photography,Gallery,Responsive,HTML5,GSAP (Greensock),Vue.js","Black,Silver,White"
"https://www.awwwards.com/sites/the-history-of-web-design","Day","The History of Web Design","From the rise of Flash and its demise by the hands of Steve Jobs, all the way to HTML5 and mobile. FWA+Taschen present the story of how Web Design was born and became part of our lives.","Adoratorio","Italy",7.27,"Promotional,Web & Interactive,Experimental,Animation,Clean,Graphic design,Horizontal Layout,Minimal,3D,CSS3,HTML5,WebGL,GSAP (Greensock),Three.js,Vue.js","Black,Blue,White"
"https://www.awwwards.com/sites/stuuudio","Day","Stuuudio","Stuuudio is a multi-disciplinary studio of creatives and thinkers, creating meaningful design solutions and experiences for brands and audiences.","Aristide Benoist","Spain",7.65,"Design Agencies,Fashion,Web & Interactive,Animation,Portfolio,Gallery,CSS3,HTML5,WebGL,PHP","Black,Pink,White"
"https://www.awwwards.com/sites/in-the-footsteps-of-battuta","Day","In the footsteps of Battuta","In the footsteps of Ibn Battuta is an artistic exploratory project that re-enacts the legendary 14th century traveler’s journey of Ibn Battuta.","makemepulse","France",7.54,"Culture & Education,Institutions,Photography,Clean,Photo & Video,UI design,HTML5,WebGL","Black,White"
"https://www.awwwards.com/sites/stereo-3","Day","Stereo","Stereo is a web agency offering design and development services.","Stereo","Canada",7.51,"Design Agencies,Web & Interactive,Animation,Portfolio,Transitions,Filters and Effects,Wordpress,HTML5,CloudFlare,BARBA.js","Black,Blue,Orange"
"https://www.awwwards.com/sites/kanarys","Day","Kanarys","Empowering individuals to speak up and organizations to build more inclusive work cultures","Oui Will ","United States",7.41,"Business & Corporate,Culture & Education,Startups,Animation,Clean,Colorful,Transitions,About Page","White,Yellow"
"https://www.awwwards.com/sites/renault-twingo-experience","Day","Renault Twingo Experience","For the launch of new Renault model, the Twingo, we created a virtual test drive with the added bonus of two mini games to give the audience a different kind of drive.","makemepulse","France",7.4,"Games & Entertainment,Promotional,Clean,3D,Interaction Design,WebGL","White,Yellow"
"https://www.awwwards.com/sites/wesley-van-t-hart","Day","Wesley van 't Hart","Portfolio of Wesley van 't Hart","Wesley van 't Hart","Netherlands",7.27,"Design Agencies,Web & Interactive,Clean,Parallax,Portfolio,Single page","Black,Silver,White"
"https://www.awwwards.com/sites/save-whales","Day","Save Whales","Whales are wonderful creatures. We want to draw attention to their extinction.","Red Collar ","United States",7.15,"Culture & Education,Other,Animation,Big Background Images,Transitions,Photo & Video,WebGL,GSAP (Greensock),Three.js","Blue,Green,White"
"https://www.awwwards.com/sites/prior-holdings","Day","Prior Holdings","Learn more about Prior’s pursuit of authenticity in events,
hospitality and weddings.","Immersive Garden","France",7.69,"Events,Institutions,Experimental,Animation,Navigation Menu,Scrolling,Transitions,Sound-Audio,3D,WebGL,Three.js,GLSL,Vue.js","Silver,White"
"https://www.awwwards.com/sites/tarot-o-bot","Day","Tarot-o-bot","Tarot-o-bot is an online experience that, at the touch of a button, can predict your digital future drawing three different illustrated Tarots and reading the data beyond them.","illo","Italy",7.3,"Art & Illustration,Design Agencies,Web & Interactive,Animation,Colorful,Graphic design,Illustration,Illustration,Copy design,CSS3,HTML5","Black,Blue,Yellow"
"https://www.awwwards.com/sites/the-frontier-within","Day","The Frontier Within","The Frontier Within is a web experience that transforms the circulatory, respiratory, and nervous systems into an interactive portrait of the human body.","Active Theory ","United States",7.88,"Art & Illustration,Web & Interactive,Experimental,Fullscreen,Transitions,Storytelling,WebGL,GLSL","Black,Blue,Red"
"https://www.awwwards.com/sites/haus-studio-website","Day","HAUS Studio Website","We’re HAUS, an award-winning creative digital studio in Los Angeles. As pixel perfectionists we honed our skills and hardened our resolve to make the best damn magic on the internet.","HAUS ","United States",7.54,"Design Agencies,Web & Interactive,Experimental,Responsive Design,Transitions,Interaction Design,About Page,Contact Page,Project Page,WebGL,Three.js,React,GLSL","Black,Green,Pink"
"https://www.awwwards.com/sites/carine-roitfeld","Day","Carine Roitfeld","E-commerce for the 7 Lovers a collection of captivating fragrances 
made by Carine Roitfeld.","Numbered.studio","Netherlands",7.29,"E-Commerce,Fashion,Clean,GSAP (Greensock),React,Shopify","Black,White"
"https://www.awwwards.com/sites/parrot-anafi","Day","Parrot ANAFI","Amazing one pager to promote the new Parrot's Drone, The ANAFI.","Le Singe","France",7.2,"Games & Entertainment,Technology,Web & Interactive,Animation,Parallax,Scrolling,3D,Interaction Design,UI design","Black,Blue,White"
"https://www.awwwards.com/sites/zinacor","Day","zinacor","Zinacor, specialised in the manufacturing of zinc and zinc-aluminium wire used in the field of thermal spraying, ideally combines quality, expertise and worldwide vision.","EPIC Agency","Belgium",7.28,"Business & Corporate,Technology,Clean,Minimal,Transitions,Photo & Video,Wordpress,CSS3,HTML5,GSAP (Greensock),BARBA.js","Blue,Silver,White"
"https://www.awwwards.com/sites/crafted-by-basic-r","Day","Crafted by BASIC®","ExperienceCrafted.com is an in-depth look at San Diego's creators and those who have built our city from the ground up, using our platform to do right by the community that made us.","BASIC® ","United States",7.55,"Art & Illustration,Culture & Education,Web & Interactive,Animation,Illustration,Gallery,Storytelling,Gestures / Interaction,Photo & Video,CSS3,HTML5,SVG,Node.js,Craft CMS,Lo-dash","Black,Pink"
"https://www.awwwards.com/sites/bensen","Day","Bensen","Bensen combines elegant designs with meticulous craftsmanship to create versatile furnishings. Their website utilizes smooth interactions and subtle details to showcase their products.","Burnkit","Canada",7.25,"Business & Corporate,Clean,Navigation Menu,Portfolio","Black,White"
"https://www.awwwards.com/sites/kirschberg","Day","Kirschberg","Online portfolio of David Kirschberg","David Kirschberg ","New Zealand",7.23,"Promotional,Portfolio,GSAP (Greensock),React","Black"
"https://www.awwwards.com/sites/nars-the-o-experience","Day","NARS The O Experience","Satisfy your senses. Four rooms. One explosive orgasm. Can you reach it?","Goodkids","France",7.53,"Games & Entertainment,Music & Sound,Web & Interactive,Animation,Big Background Images,Colorful,Transitions,3D,Interaction Design,WebGL,Node.js","Pink,White"
"https://www.awwwards.com/sites/alfa-charlie-creative-agency","Day","Alfa Charlie Creative Agency","Alfa Charlie is a boutique creative agency based in San Diego, California, specializing in branding and web design.","Alfa Charlie ","United States",7.34,"Design Agencies,Clean,Minimal,Navigation Menu,Portfolio,Transitions,Footer Design,Wordpress,jQuery,GSAP (Greensock),PHP,Modernizr,BARBA.js","Brown,Silver,White"
"https://www.awwwards.com/sites/being-responsible-pictet","Day","Being Responsible | Pictet","“Being Responsible” is the digital supplement to the Pictet Group’s 2018 Annual Report and presents an immersive journey through their long history of responsible thinking.","BrightMedia","Poland",7.3,"Business & Corporate,Web & Interactive,Photography,Fullscreen,Horizontal Layout,Storytelling,HTML5,GSAP (Greensock),PixiJS","Silver"
"https://www.awwwards.com/sites/ada-sokol","Day","Ada Sokól","Portfolio of a Parisian 3D Artist Ada Sokól - her portfolio include, among others, work for Nike, Audi, Rimowa and Linda Farrow","Parabolic Playground","Poland",7.36,"Art & Illustration,Clean,Portfolio,Copy design","Black,White"
"https://www.awwwards.com/sites/life-of-your-code","Day","Life of Your Code","Build a train from containers to understand how to build, test and deploy serverless applications using Cloud Run. Leave the scaling and ops to Google Cloud.","Google Cloud ","United States",7.38,"Business & Corporate,Culture & Education,Colorful,Graphic design,Data Visualization,HTML5","Blue,Red,Yellow"
"https://www.awwwards.com/sites/newday","Day","Newday","The agency Newday makes new brands, and we made a new website for them. Hope you enjoy ;)","advanced.team","Ukraine",7.52,"Business & Corporate,Design Agencies,Clean,Minimal,About Page,404 pages,jQuery,WebGL,Three.js","Red,White"
"https://www.awwwards.com/sites/gettm","Day","Get™","Welcome to the new era of wearables: Get™ is an hi-tech bracelet with bone-conduction technology. The new way to stay connected and in control.","Adoratorio","Italy",7.29,"Business & Corporate,Technology,Startups,Animation,Clean,Fullscreen,Responsive Design,3D,CSS3,HTML5,WebGL,GSAP (Greensock),Three.js","Black,Blue,Silver"
